,Weights,City
514,"(0, 2, 0, 0, 0, 2)",Brussels
515,"(0, 2, 0, 0, 0, 3)",Jerusalem
516,"(0, 2, 0, 0, 1, 0)",Taipei
517,"(0, 2, 0, 0, 1, 1)",Munich
518,"(0, 2, 0, 0, 1, 2)",Brussels
519,"(0, 2, 0, 0, 1, 3)",Brussels
520,"(0, 2, 0, 0, 2, 0)",Bergen
521,"(0, 2, 0, 0, 2, 1)",Bergen
522,"(0, 2, 0, 0, 2, 2)",Munich
523,"(0, 2, 0, 0, 2, 3)",Brussels
524,"(0, 2, 0, 0, 3, 0)",Bergen
525,"(0, 2, 0, 0, 3, 1)",Munich
526,"(0, 2, 0, 0, 3, 2)",Bergen
527,"(0, 2, 0, 0, 3, 3)",Venice
528,"(0, 2, 0, 1, 0, 0)",Hamilton
529,"(0, 2, 0, 1, 0, 1)",Canberra
530,"(0, 2, 0, 1, 0, 2)",Brussels
531,"(0, 2, 0, 1, 0, 3)",Brussels
532,"(0, 2, 0, 1, 1, 0)",Taipei
533,"(0, 2, 0, 1, 1, 1)",Munich
534,"(0, 2, 0, 1, 1, 2)",Brussels
535,"(0, 2, 0, 1, 1, 3)",Jerusalem
536,"(0, 2, 0, 1, 2, 0)",Trondheim
537,"(0, 2, 0, 1, 2, 1)",Bergen
538,"(0, 2, 0, 1, 2, 2)",Munich
539,"(0, 2, 0, 1, 2, 3)",Munich
540,"(0, 2, 0, 1, 3, 0)",Bergen
541,"(0, 2, 0, 1, 3, 1)",Dresden
542,"(0, 2, 0, 1, 3, 2)",Munich
543,"(0, 2, 0, 1, 3, 3)",Vienna
544,"(0, 2, 0, 2, 0, 0)",Canberra
545,"(0, 2, 0, 2, 0, 1)",Glasgow
546,"(0, 2, 0, 2, 0, 2)",Brussels
547,"(0, 2, 0, 2, 0, 3)",Amsterdam
548,"(0, 2, 0, 2, 1, 0)",Bergen
549,"(0, 2, 0, 2, 1, 1)",Hamburg
550,"(0, 2, 0, 2, 1, 2)",Munich
551,"(0, 2, 0, 2, 1, 3)",Brussels
552,"(0, 2, 0, 2, 2, 0)",Munich
553,"(0, 2, 0, 2, 2, 1)",Munich
554,"(0, 2, 0, 2, 2, 2)",Bergen
555,"(0, 2, 0, 2, 2, 3)",Utrecht
556,"(0, 2, 0, 2, 3, 0)",Munich
557,"(0, 2, 0, 2, 3, 1)",Munich
558,"(0, 2, 0, 2, 3, 2)",Bergen
559,"(0, 2, 0, 2, 3, 3)",Vienna
560,"(0, 2, 0, 3, 0, 0)",Canberra
561,"(0, 2, 0, 3, 0, 1)",Canberra
562,"(0, 2, 0, 3, 0, 2)",Basel
563,"(0, 2, 0, 3, 0, 3)",Brussels
564,"(0, 2, 0, 3, 1, 0)",Munich
565,"(0, 2, 0, 3, 1, 1)",Munich
566,"(0, 2, 0, 3, 1, 2)",Munich
567,"(0, 2, 0, 3, 1, 3)",Utrecht
568,"(0, 2, 0, 3, 2, 0)",Bergen
569,"(0, 2, 0, 3, 2, 1)",Munich
570,"(0, 2, 0, 3, 2, 2)",Munich
571,"(0, 2, 0, 3, 2, 3)",Amsterdam
572,"(0, 2, 0, 3, 3, 0)",Trondheim
573,"(0, 2, 0, 3, 3, 1)",Munich
574,"(0, 2, 0, 3, 3, 2)",Munich
575,"(0, 2, 0, 3, 3, 3)",Dresden
576,"(0, 2, 1, 0, 0, 0)",Glasgow
577,"(0, 2, 1, 0, 0, 1)",Brussels
578,"(0, 2, 1, 0, 0, 2)",Brussels
579,"(0, 2, 1, 0, 0, 3)",Brussels
580,"(0, 2, 1, 0, 1, 0)",Munich
581,"(0, 2, 1, 0, 1, 1)",Bergen
582,"(0, 2, 1, 0, 1, 2)",Brussels
583,"(0, 2, 1, 0, 1, 3)",Brussels
584,"(0, 2, 1, 0, 2, 0)",Munich
585,"(0, 2, 1, 0, 2, 1)",Venice
586,"(0, 2, 1, 0, 2, 2)",Venice
587,"(0, 2, 1, 0, 2, 3)",Vienna
588,"(0, 2, 1, 0, 3, 0)",Dresden
589,"(0, 2, 1, 0, 3, 1)",Munich
590,"(0, 2, 1, 0, 3, 2)",Bergen
591,"(0, 2, 1, 0, 3, 3)",Venice
592,"(0, 2, 1, 1, 0, 0)",Brisbane
593,"(0, 2, 1, 1, 0, 1)",Glasgow
594,"(0, 2, 1, 1, 0, 2)",Stuttgart
595,"(0, 2, 1, 1, 0, 3)",Brussels
596,"(0, 2, 1, 1, 1, 0)",Stuttgart
597,"(0, 2, 1, 1, 1, 1)",Bergen
598,"(0, 2, 1, 1, 1, 2)",Brussels
599,"(0, 2, 1, 1, 1, 3)",Brussels
600,"(0, 2, 1, 1, 2, 0)",Trondheim
601,"(0, 2, 1, 1, 2, 1)",Bergen
602,"(0, 2, 1, 1, 2, 2)",Dresden
603,"(0, 2, 1, 1, 2, 3)",Brussels
604,"(0, 2, 1, 1, 3, 0)",Trondheim
605,"(0, 2, 1, 1, 3, 1)",Bergen
606,"(0, 2, 1, 1, 3, 2)",Aachen
607,"(0, 2, 1, 1, 3, 3)",Manchester
608,"(0, 2, 1, 2, 0, 0)",Canberra
609,"(0, 2, 1, 2, 0, 1)",Glasgow
610,"(0, 2, 1, 2, 0, 2)",Brussels
611,"(0, 2, 1, 2, 0, 3)",Utrecht
612,"(0, 2, 1, 2, 1, 0)",Canberra
613,"(0, 2, 1, 2, 1, 1)",Stockholm
614,"(0, 2, 1, 2, 1, 2)",Aachen
615,"(0, 2, 1, 2, 1, 3)",Brussels
616,"(0, 2, 1, 2, 2, 0)",Trondheim
617,"(0, 2, 1, 2, 2, 1)",Dresden
618,"(0, 2, 1, 2, 2, 2)",Aachen
619,"(0, 2, 1, 2, 2, 3)",Bergen
620,"(0, 2, 1, 2, 3, 0)",Munich
621,"(0, 2, 1, 2, 3, 1)",Trondheim
622,"(0, 2, 1, 2, 3, 2)",Manchester
623,"(0, 2, 1, 2, 3, 3)",Utrecht
624,"(0, 2, 1, 3, 0, 0)",Trondheim
625,"(0, 2, 1, 3, 0, 1)",Canberra
626,"(0, 2, 1, 3, 0, 2)",Brussels
627,"(0, 2, 1, 3, 0, 3)",Glasgow
628,"(0, 2, 1, 3, 1, 0)",Stuttgart
629,"(0, 2, 1, 3, 1, 1)",Canberra
630,"(0, 2, 1, 3, 1, 2)",Brussels
631,"(0, 2, 1, 3, 1, 3)",Utrecht
632,"(0, 2, 1, 3, 2, 0)",Canberra
633,"(0, 2, 1, 3, 2, 1)",Aachen
634,"(0, 2, 1, 3, 2, 2)",Bergen
635,"(0, 2, 1, 3, 2, 3)",Vienna
636,"(0, 2, 1, 3, 3, 0)",Munich
637,"(0, 2, 1, 3, 3, 1)",Bergen
638,"(0, 2, 1, 3, 3, 2)",Stockholm
639,"(0, 2, 1, 3, 3, 3)",Stockholm
640,"(0, 2, 2, 0, 0, 0)",Brussels
641,"(0, 2, 2, 0, 0, 1)",Glasgow
642,"(0, 2, 2, 0, 0, 2)",Glasgow
643,"(0, 2, 2, 0, 0, 3)",Brussels
644,"(0, 2, 2, 0, 1, 0)",Canberra
645,"(0, 2, 2, 0, 1, 1)",Brussels
646,"(0, 2, 2, 0, 1, 2)",Brussels
647,"(0, 2, 2, 0, 1, 3)",Brussels
648,"(0, 2, 2, 0, 2, 0)",Trondheim
649,"(0, 2, 2, 0, 2, 1)",Bergen
650,"(0, 2, 2, 0, 2, 2)",Brussels
651,"(0, 2, 2, 0, 2, 3)",Brussels
652,"(0, 2, 2, 0, 3, 0)",Bergen
653,"(0, 2, 2, 0, 3, 1)",Aachen
654,"(0, 2, 2, 0, 3, 2)",Venice
655,"(0, 2, 2, 0, 3, 3)",Braga
656,"(0, 2, 2, 1, 0, 0)",Glasgow
657,"(0, 2, 2, 1, 0, 1)",Glasgow
658,"(0, 2, 2, 1, 0, 2)",Brussels
659,"(0, 2, 2, 1, 0, 3)",Glasgow
660,"(0, 2, 2, 1, 1, 0)",Trondheim
661,"(0, 2, 2, 1, 1, 1)",Canberra
662,"(0, 2, 2, 1, 1, 2)",Leeds
663,"(0, 2, 2, 1, 1, 3)",Brussels
664,"(0, 2, 2, 1, 2, 0)",Bergen
665,"(0, 2, 2, 1, 2, 1)",Dresden
666,"(0, 2, 2, 1, 2, 2)",Dresden
667,"(0, 2, 2, 1, 2, 3)",Manchester
668,"(0, 2, 2, 1, 3, 0)",Dresden
669,"(0, 2, 2, 1, 3, 1)",Aachen
670,"(0, 2, 2, 1, 3, 2)",Aachen
671,"(0, 2, 2, 1, 3, 3)",Manchester
672,"(0, 2, 2, 2, 0, 0)",Canberra
673,"(0, 2, 2, 2, 0, 1)",Brussels
674,"(0, 2, 2, 2, 0, 2)",Brussels
675,"(0, 2, 2, 2, 0, 3)",Brussels
676,"(0, 2, 2, 2, 1, 0)",Canberra
677,"(0, 2, 2, 2, 1, 1)",Bergen
678,"(0, 2, 2, 2, 1, 2)",Stuttgart
679,"(0, 2, 2, 2, 1, 3)",Brussels
680,"(0, 2, 2, 2, 2, 0)",Dresden
681,"(0, 2, 2, 2, 2, 1)",Trondheim
682,"(0, 2, 2, 2, 2, 2)",Manchester
683,"(0, 2, 2, 2, 2, 3)",Manchester
684,"(0, 2, 2, 2, 3, 0)",Bergen
685,"(0, 2, 2, 2, 3, 1)",Munich
686,"(0, 2, 2, 2, 3, 2)",Aachen
687,"(0, 2, 2, 2, 3, 3)",Manchester
688,"(0, 2, 2, 3, 0, 0)",Darwin
689,"(0, 2, 2, 3, 0, 1)",Canberra
690,"(0, 2, 2, 3, 0, 2)",Glasgow
691,"(0, 2, 2, 3, 0, 3)",Utrecht
692,"(0, 2, 2, 3, 1, 0)",Glasgow
693,"(0, 2, 2, 3, 1, 1)",Bergen
694,"(0, 2, 2, 3, 1, 2)",Aachen
695,"(0, 2, 2, 3, 1, 3)",Brussels
696,"(0, 2, 2, 3, 2, 0)",Bergen
697,"(0, 2, 2, 3, 2, 1)",Aachen
698,"(0, 2, 2, 3, 2, 2)",Dresden
699,"(0, 2, 2, 3, 2, 3)",Stockholm
700,"(0, 2, 2, 3, 3, 0)",Bergen
701,"(0, 2, 2, 3, 3, 1)",Bergen
702,"(0, 2, 2, 3, 3, 2)",Bergen
703,"(0, 2, 2, 3, 3, 3)",Bergen
704,"(0, 2, 3, 0, 0, 0)",Glasgow
705,"(0, 2, 3, 0, 0, 1)",Brussels
706,"(0, 2, 3, 0, 0, 2)",Brussels
707,"(0, 2, 3, 0, 0, 3)",Brussels
708,"(0, 2, 3, 0, 1, 0)",Glasgow
709,"(0, 2, 3, 0, 1, 1)",Glasgow
710,"(0, 2, 3, 0, 1, 2)",Brussels
711,"(0, 2, 3, 0, 1, 3)",Brussels
712,"(0, 2, 3, 0, 2, 0)",Bergen
713,"(0, 2, 3, 0, 2, 1)",Bergen
714,"(0, 2, 3, 0, 2, 2)",Manchester
715,"(0, 2, 3, 0, 2, 3)",Brussels
716,"(0, 2, 3, 0, 3, 0)",Trondheim
717,"(0, 2, 3, 0, 3, 1)",Stuttgart
718,"(0, 2, 3, 0, 3, 2)",Venice
719,"(0, 2, 3, 0, 3, 3)",Brussels
720,"(0, 2, 3, 1, 0, 0)",Glasgow
721,"(0, 2, 3, 1, 0, 1)",Brussels
722,"(0, 2, 3, 1, 0, 2)",Brussels
723,"(0, 2, 3, 1, 0, 3)",Brussels
724,"(0, 2, 3, 1, 1, 0)",Canberra
725,"(0, 2, 3, 1, 1, 1)",Brussels
726,"(0, 2, 3, 1, 1, 2)",Brussels
727,"(0, 2, 3, 1, 1, 3)",Manchester
728,"(0, 2, 3, 1, 2, 0)",Trondheim
729,"(0, 2, 3, 1, 2, 1)",Dresden
730,"(0, 2, 3, 1, 2, 2)",Manchester
731,"(0, 2, 3, 1, 2, 3)",Manchester
732,"(0, 2, 3, 1, 3, 0)",Dresden
733,"(0, 2, 3, 1, 3, 1)",Bergen
734,"(0, 2, 3, 1, 3, 2)",Manchester
735,"(0, 2, 3, 1, 3, 3)",Manchester
736,"(0, 2, 3, 2, 0, 0)",Brussels
737,"(0, 2, 3, 2, 0, 1)",Canberra
738,"(0, 2, 3, 2, 0, 2)",Brussels
739,"(0, 2, 3, 2, 0, 3)",Glasgow
740,"(0, 2, 3, 2, 1, 0)",Trondheim
741,"(0, 2, 3, 2, 1, 1)",Bergen
742,"(0, 2, 3, 2, 1, 2)",Brussels
743,"(0, 2, 3, 2, 1, 3)",Brussels
744,"(0, 2, 3, 2, 2, 0)",Aachen
745,"(0, 2, 3, 2, 2, 1)",Bergen
746,"(0, 2, 3, 2, 2, 2)",Dresden
747,"(0, 2, 3, 2, 2, 3)",Oxford
748,"(0, 2, 3, 2, 3, 0)",Bergen
749,"(0, 2, 3, 2, 3, 1)",Bergen
750,"(0, 2, 3, 2, 3, 2)",Aachen
751,"(0, 2, 3, 2, 3, 3)",Oxford
752,"(0, 2, 3, 3, 0, 0)",Glasgow
753,"(0, 2, 3, 3, 0, 1)",Glasgow
754,"(0, 2, 3, 3, 0, 2)",Glasgow
755,"(0, 2, 3, 3, 0, 3)",Brussels
756,"(0, 2, 3, 3, 1, 0)",Trondheim
757,"(0, 2, 3, 3, 1, 1)",Canberra
758,"(0, 2, 3, 3, 1, 2)",Manchester
759,"(0, 2, 3, 3, 1, 3)",Brussels
760,"(0, 2, 3, 3, 2, 0)",Aachen
761,"(0, 2, 3, 3, 2, 1)",Stuttgart
762,"(0, 2, 3, 3, 2, 2)",Aachen
763,"(0, 2, 3, 3, 2, 3)",Manchester
764,"(0, 2, 3, 3, 3, 0)",Bergen
765,"(0, 2, 3, 3, 3, 1)",Aachen
766,"(0, 2, 3, 3, 3, 2)",Aachen
767,"(0, 2, 3, 3, 3, 3)",Manchester
768,"(0, 3, 0, 0, 0, 0)",Oslo
769,"(0, 3, 0, 0, 0, 1)",Bangkok
770,"(0, 3, 0, 0, 0, 2)",Brussels
771,"(0, 3, 0, 0, 0, 3)",Brussels
772,"(0, 3, 0, 0, 1, 0)",Taipei
773,"(0, 3, 0, 0, 1, 1)",Bergen
774,"(0, 3, 0, 0, 1, 2)",Munich
775,"(0, 3, 0, 0, 1, 3)",Jerusalem
776,"(0, 3, 0, 0, 2, 0)",Taipei
777,"(0, 3, 0, 0, 2, 1)",Munich
778,"(0, 3, 0, 0, 2, 2)",Hamburg
779,"(0, 3, 0, 0, 2, 3)",Jerusalem
780,"(0, 3, 0, 0, 3, 0)",Taipei
781,"(0, 3, 0, 0, 3, 1)",Taipei
782,"(0, 3, 0, 0, 3, 2)",Dresden
783,"(0, 3, 0, 0, 3, 3)",Munich
784,"(0, 3, 0, 1, 0, 0)",Glasgow
785,"(0, 3, 0, 1, 0, 1)",Copenhagen
786,"(0, 3, 0, 1, 0, 2)",Jerusalem
787,"(0, 3, 0, 1, 0, 3)",Brussels
788,"(0, 3, 0, 1, 1, 0)",Bergen
789,"(0, 3, 0, 1, 1, 1)",Munich
790,"(0, 3, 0, 1, 1, 2)",Brussels
791,"(0, 3, 0, 1, 1, 3)",Utrecht
792,"(0, 3, 0, 1, 2, 0)",Munich
793,"(0, 3, 0, 1, 2, 1)",Taipei
794,"(0, 3, 0, 1, 2, 2)",Munich
795,"(0, 3, 0, 1, 2, 3)",Vienna
796,"(0, 3, 0, 1, 3, 0)",Munich
797,"(0, 3, 0, 1, 3, 1)",Munich
798,"(0, 3, 0, 1, 3, 2)",Aachen
799,"(0, 3, 0, 1, 3, 3)",Bergen
800,"(0, 3, 0, 2, 0, 0)",Canberra
801,"(0, 3, 0, 2, 0, 1)",Glasgow
802,"(0, 3, 0, 2, 0, 2)",Hamburg
803,"(0, 3, 0, 2, 0, 3)",Brussels
804,"(0, 3, 0, 2, 1, 0)",Canberra
805,"(0, 3, 0, 2, 1, 1)",Bergen
806,"(0, 3, 0, 2, 1, 2)",Hamburg
807,"(0, 3, 0, 2, 1, 3)",Brussels
808,"(0, 3, 0, 2, 2, 0)",Bergen
809,"(0, 3, 0, 2, 2, 1)",Copenhagen
810,"(0, 3, 0, 2, 2, 2)",Dresden
811,"(0, 3, 0, 2, 2, 3)",Munich
812,"(0, 3, 0, 2, 3, 0)",Munich
813,"(0, 3, 0, 2, 3, 1)",Bergen
814,"(0, 3, 0, 2, 3, 2)",Bergen
815,"(0, 3, 0, 2, 3, 3)",Munich
816,"(0, 3, 0, 3, 0, 0)",Canberra
817,"(0, 3, 0, 3, 0, 1)",Canberra
818,"(0, 3, 0, 3, 0, 2)",Brussels
819,"(0, 3, 0, 3, 0, 3)",Vienna
820,"(0, 3, 0, 3, 1, 0)",Munich
821,"(0, 3, 0, 3, 1, 1)",Munich
822,"(0, 3, 0, 3, 1, 2)",Bergen
823,"(0, 3, 0, 3, 1, 3)",Munich
824,"(0, 3, 0, 3, 2, 0)",Bergen
825,"(0, 3, 0, 3, 2, 1)",Bergen
826,"(0, 3, 0, 3, 2, 2)",Munich
827,"(0, 3, 0, 3, 2, 3)",Bergen
828,"(0, 3, 0, 3, 3, 0)",Munich
829,"(0, 3, 0, 3, 3, 1)",Munich
830,"(0, 3, 0, 3, 3, 2)",Stockholm
831,"(0, 3, 0, 3, 3, 3)",Amsterdam
832,"(0, 3, 1, 0, 0, 0)",Canberra
833,"(0, 3, 1, 0, 0, 1)",Glasgow
834,"(0, 3, 1, 0, 0, 2)",Brussels
835,"(0, 3, 1, 0, 0, 3)",Brussels
836,"(0, 3, 1, 0, 1, 0)",Bergen
837,"(0, 3, 1, 0, 1, 1)",Bergen
838,"(0, 3, 1, 0, 1, 2)",Brussels
839,"(0, 3, 1, 0, 1, 3)",Venice
840,"(0, 3, 1, 0, 2, 0)",Canberra
841,"(0, 3, 1, 0, 2, 1)",Trondheim
842,"(0, 3, 1, 0, 2, 2)",Venice
843,"(0, 3, 1, 0, 2, 3)",Vienna
844,"(0, 3, 1, 0, 3, 0)",Bergen
845,"(0, 3, 1, 0, 3, 1)",Dresden
846,"(0, 3, 1, 0, 3, 2)",Dresden
847,"(0, 3, 1, 0, 3, 3)",Venice
848,"(0, 3, 1, 1, 0, 0)",Canberra
849,"(0, 3, 1, 1, 0, 1)",Brussels
850,"(0, 3, 1, 1, 0, 2)",Stockholm
851,"(0, 3, 1, 1, 0, 3)",Brussels
852,"(0, 3, 1, 1, 1, 0)",Canberra
853,"(0, 3, 1, 1, 1, 1)",Bergen
854,"(0, 3, 1, 1, 1, 2)",Bergen
855,"(0, 3, 1, 1, 1, 3)",Brussels
856,"(0, 3, 1, 1, 2, 0)",Munich
857,"(0, 3, 1, 1, 2, 1)",Munich
858,"(0, 3, 1, 1, 2, 2)",Munich
859,"(0, 3, 1, 1, 2, 3)",Dresden
860,"(0, 3, 1, 1, 3, 0)",Aachen
861,"(0, 3, 1, 1, 3, 1)",Dresden
862,"(0, 3, 1, 1, 3, 2)",Bergen
863,"(0, 3, 1, 1, 3, 3)",Bergen
864,"(0, 3, 1, 2, 0, 0)",Bergen
865,"(0, 3, 1, 2, 0, 1)",Canberra
866,"(0, 3, 1, 2, 0, 2)",Brussels
867,"(0, 3, 1, 2, 0, 3)",Brussels
868,"(0, 3, 1, 2, 1, 0)",Bergen
869,"(0, 3, 1, 2, 1, 1)",Glasgow
870,"(0, 3, 1, 2, 1, 2)",Brussels
871,"(0, 3, 1, 2, 1, 3)",Brussels
872,"(0, 3, 1, 2, 2, 0)",Bergen
873,"(0, 3, 1, 2, 2, 1)",Bergen
874,"(0, 3, 1, 2, 2, 2)",Munich
875,"(0, 3, 1, 2, 2, 3)",Brussels
876,"(0, 3, 1, 2, 3, 0)",Trondheim
877,"(0, 3, 1, 2, 3, 1)",Munich
878,"(0, 3, 1, 2, 3, 2)",Aachen
879,"(0, 3, 1, 2, 3, 3)",Manchester
880,"(0, 3, 1, 3, 0, 0)",Glasgow
881,"(0, 3, 1, 3, 0, 1)",Bergen
882,"(0, 3, 1, 3, 0, 2)",Glasgow
883,"(0, 3, 1, 3, 0, 3)",Glasgow
884,"(0, 3, 1, 3, 1, 0)",Bergen
885,"(0, 3, 1, 3, 1, 1)",Stockholm
886,"(0, 3, 1, 3, 1, 2)",Dresden
887,"(0, 3, 1, 3, 1, 3)",Brussels
888,"(0, 3, 1, 3, 2, 0)",Bergen
889,"(0, 3, 1, 3, 2, 1)",Munich
890,"(0, 3, 1, 3, 2, 2)",Aachen
891,"(0, 3, 1, 3, 2, 3)",Vienna
892,"(0, 3, 1, 3, 3, 0)",Munich
893,"(0, 3, 1, 3, 3, 1)",Aachen
894,"(0, 3, 1, 3, 3, 2)",Dresden
895,"(0, 3, 1, 3, 3, 3)",Bergen
896,"(0, 3, 2, 0, 0, 0)",Glasgow
897,"(0, 3, 2, 0, 0, 1)",Glasgow
898,"(0, 3, 2, 0, 0, 2)",Brussels
899,"(0, 3, 2, 0, 0, 3)",Brussels
900,"(0, 3, 2, 0, 1, 0)",Bergen
901,"(0, 3, 2, 0, 1, 1)",Glasgow
902,"(0, 3, 2, 0, 1, 2)",Brussels
903,"(0, 3, 2, 0, 1, 3)",Brussels
904,"(0, 3, 2, 0, 2, 0)",Bergen
905,"(0, 3, 2, 0, 2, 1)",Stockholm
906,"(0, 3, 2, 0, 2, 2)",Brussels
907,"(0, 3, 2, 0, 2, 3)",Venice
908,"(0, 3, 2, 0, 3, 0)",Dresden
909,"(0, 3, 2, 0, 3, 1)",Bergen
910,"(0, 3, 2, 0, 3, 2)",Stockholm
911,"(0, 3, 2, 0, 3, 3)",Dresden
912,"(0, 3, 2, 1, 0, 0)",Glasgow
913,"(0, 3, 2, 1, 0, 1)",Glasgow
914,"(0, 3, 2, 1, 0, 2)",Brussels
915,"(0, 3, 2, 1, 0, 3)",Glasgow
916,"(0, 3, 2, 1, 1, 0)",Canberra
917,"(0, 3, 2, 1, 1, 1)",Glasgow
918,"(0, 3, 2, 1, 1, 2)",Bergen
919,"(0, 3, 2, 1, 1, 3)",Brussels
920,"(0, 3, 2, 1, 2, 0)",Bergen
921,"(0, 3, 2, 1, 2, 1)",Bergen
922,"(0, 3, 2, 1, 2, 2)",Dresden
923,"(0, 3, 2, 1, 2, 3)",Vienna
924,"(0, 3, 2, 1, 3, 0)",Trondheim
925,"(0, 3, 2, 1, 3, 1)",Dresden
926,"(0, 3, 2, 1, 3, 2)",Dresden
927,"(0, 3, 2, 1, 3, 3)",Oxford
928,"(0, 3, 2, 2, 0, 0)",Canberra
929,"(0, 3, 2, 2, 0, 1)",Glasgow
930,"(0, 3, 2, 2, 0, 2)",Brussels
931,"(0, 3, 2, 2, 0, 3)",Brussels
932,"(0, 3, 2, 2, 1, 0)",Canberra
933,"(0, 3, 2, 2, 1, 1)",Canberra
934,"(0, 3, 2, 2, 1, 2)",Canberra
935,"(0, 3, 2, 2, 1, 3)",Brussels
936,"(0, 3, 2, 2, 2, 0)",Stockholm
937,"(0, 3, 2, 2, 2, 1)",Bergen
938,"(0, 3, 2, 2, 2, 2)",Bergen
939,"(0, 3, 2, 2, 2, 3)",Vienna
940,"(0, 3, 2, 2, 3, 0)",Trondheim
941,"(0, 3, 2, 2, 3, 1)",Trondheim
942,"(0, 3, 2, 2, 3, 2)",Dresden
943,"(0, 3, 2, 2, 3, 3)",Bergen
944,"(0, 3, 2, 3, 0, 0)",Canberra
945,"(0, 3, 2, 3, 0, 1)",Canberra
946,"(0, 3, 2, 3, 0, 2)",Glasgow
947,"(0, 3, 2, 3, 0, 3)",Brussels
948,"(0, 3, 2, 3, 1, 0)",Canberra
949,"(0, 3, 2, 3, 1, 1)",Canberra
950,"(0, 3, 2, 3, 1, 2)",Canberra
951,"(0, 3, 2, 3, 1, 3)",Brussels
952,"(0, 3, 2, 3, 2, 0)",Bergen
953,"(0, 3, 2, 3, 2, 1)",Bergen
954,"(0, 3, 2, 3, 2, 2)",Dresden
955,"(0, 3, 2, 3, 2, 3)",Canberra
956,"(0, 3, 2, 3, 3, 0)",Stuttgart
957,"(0, 3, 2, 3, 3, 1)",Bergen
958,"(0, 3, 2, 3, 3, 2)",Bergen
959,"(0, 3, 2, 3, 3, 3)",Dresden
960,"(0, 3, 3, 0, 0, 0)",Glasgow
961,"(0, 3, 3, 0, 0, 1)",Brussels
962,"(0, 3, 3, 0, 0, 2)",Brussels
963,"(0, 3, 3, 0, 0, 3)",Brussels
964,"(0, 3, 3, 0, 1, 0)",Glasgow
965,"(0, 3, 3, 0, 1, 1)",Brussels
966,"(0, 3, 3, 0, 1, 2)",Brussels
967,"(0, 3, 3, 0, 1, 3)",Manchester
968,"(0, 3, 3, 0, 2, 0)",Glasgow
969,"(0, 3, 3, 0, 2, 1)",Dresden
970,"(0, 3, 3, 0, 2, 2)",Brussels
971,"(0, 3, 3, 0, 2, 3)",Brussels
972,"(0, 3, 3, 0, 3, 0)",Aachen
973,"(0, 3, 3, 0, 3, 1)",Aachen
974,"(0, 3, 3, 0, 3, 2)",Venice
975,"(0, 3, 3, 0, 3, 3)",Dresden
976,"(0, 3, 3, 1, 0, 0)",Canberra
977,"(0, 3, 3, 1, 0, 1)",Glasgow
978,"(0, 3, 3, 1, 0, 2)",Brussels
979,"(0, 3, 3, 1, 0, 3)",Brussels
980,"(0, 3, 3, 1, 1, 0)",Glasgow
981,"(0, 3, 3, 1, 1, 1)",Glasgow
982,"(0, 3, 3, 1, 1, 2)",Glasgow
983,"(0, 3, 3, 1, 1, 3)",Brussels
984,"(0, 3, 3, 1, 2, 0)",Trondheim
985,"(0, 3, 3, 1, 2, 1)",Bergen
986,"(0, 3, 3, 1, 2, 2)",Brussels
987,"(0, 3, 3, 1, 2, 3)",Brussels
988,"(0, 3, 3, 1, 3, 0)",Trondheim
989,"(0, 3, 3, 1, 3, 1)",Aachen
990,"(0, 3, 3, 1, 3, 2)",Aachen
991,"(0, 3, 3, 1, 3, 3)",Manchester
992,"(0, 3, 3, 2, 0, 0)",Glasgow
993,"(0, 3, 3, 2, 0, 1)",Glasgow
994,"(0, 3, 3, 2, 0, 2)",Canberra
995,"(0, 3, 3, 2, 0, 3)",Brussels
996,"(0, 3, 3, 2, 1, 0)",Canberra
997,"(0, 3, 3, 2, 1, 1)",Canberra
998,"(0, 3, 3, 2, 1, 2)",Glasgow
999,"(0, 3, 3, 2, 1, 3)",Brussels
1000,"(0, 3, 3, 2, 2, 0)",Trondheim
1001,"(0, 3, 3, 2, 2, 1)",Aachen
1002,"(0, 3, 3, 2, 2, 2)",Bergen
1003,"(0, 3, 3, 2, 2, 3)",Dresden
1004,"(0, 3, 3, 2, 3, 0)",Bergen
1005,"(0, 3, 3, 2, 3, 1)",Bergen
1006,"(0, 3, 3, 2, 3, 2)",Dresden
1007,"(0, 3, 3, 2, 3, 3)",Vienna
1008,"(0, 3, 3, 3, 0, 0)",Canberra
1009,"(0, 3, 3, 3, 0, 1)",Glasgow
1010,"(0, 3, 3, 3, 0, 2)",Glasgow
1011,"(0, 3, 3, 3, 0, 3)",Brussels
1012,"(0, 3, 3, 3, 1, 0)",Glasgow
1013,"(0, 3, 3, 3, 1, 1)",Stockholm
1014,"(0, 3, 3, 3, 1, 2)",Bergen
1015,"(0, 3, 3, 3, 1, 3)",Brussels
1016,"(0, 3, 3, 3, 2, 0)",Bergen
1017,"(0, 3, 3, 3, 2, 1)",Stockholm
1018,"(0, 3, 3, 3, 2, 2)",Bergen
1019,"(0, 3, 3, 3, 2, 3)",Dresden
1020,"(0, 3, 3, 3, 3, 0)",Aachen
1021,"(0, 3, 3, 3, 3, 1)",Bergen
1022,"(0, 3, 3, 3, 3, 2)",Dresden
1023,"(0, 3, 3, 3, 3, 3)",Manchester
1024,"(1, 0, 0, 0, 0, 0)",Ottawa
1025,"(1, 0, 0, 0, 0, 1)",Lausanne
1026,"(1, 0, 0, 0, 0, 2)",Brussels
1027,"(1, 0, 0, 0, 0, 3)",Brussels
